"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF","EntrezGeneID"
"10025910717",-0.0630058116759832,-0.0330572143410707,-8.46466387702344,3.32992528623629e-16,1.0599267462168e-15,25.7650137343755,"MRPL42",28977
"10025912881",-0.0630087102754896,-0.0416070088516916,-7.92109765972517,1.73026173646987e-14,5.02227208831606e-14,21.8747279743678,"ABCA5",23461
"10025909408",-0.0630248590159197,-0.0221860815831478,-8.68313365509671,6.4581903796962e-17,2.12505607049674e-16,27.3821018206005,"C20orf132",140699
"10023825830",-0.0630443349599753,-0.0115082163668308,-8.85345427362149,1.76202586977099e-17,5.95355339813551e-17,28.6633854918544,"EIF4G3",8672
"10025903386",-0.063047714776803,-0.0594564605524625,-9.8621964930759,5.6940570793289e-21,2.30581299406402e-20,36.6030604159852,"ARFGEF1",10565
"10023818618",-0.0630716479802959,-0.0616432362603854,-4.20067263882066,3.18739681203232e-05,5.41337603584109e-05,1.113586537365,"",642946
"10025913525",-0.0630820374196945,0.0226525589287152,-11.3120333578142,2.15715567061993e-26,1.17827868935125e-25,48.9622467419261,"",441369
"10025914571",-0.0631087803998397,0.0208922243955032,-7.27732877204719,1.44756176795866e-12,3.78938203749622e-12,17.5249361756585,"",389833
"10023805824",-0.0631090459231393,0.0240720571998501,-9.24545718626451,8.30484230699289e-19,3.01253855872997e-18,31.6789408772462,"",65996
"10025913198",-0.0631221979573906,-0.0244968322445396,-6.90675536689124,1.62503013582933e-11,4.03402646164851e-11,15.1542071113094,"KCNAB3",9196
"10025910476",-0.063150788353984,0.0128727053336188,-8.37376046519755,6.53191537227271e-16,2.04696680792433e-15,25.1010532730497,"ARHGEF4",50649
"10025908337",-0.0631896718289542,-0.0297362455668737,-8.35965492812909,7.24841066880608e-16,2.26575093708828e-15,24.9985000513106,"",90826
"10023831625",-0.0632029396966632,-0.0421287507383298,-9.93387300471349,3.14852787835277e-21,1.29031419879578e-20,37.1889919040951,"UBE2F",140739
"10025911602",-0.063206707323569,-0.0790562679428266,-8.63187616220294,9.51437012162554e-17,3.10507366750948e-16,27.0000134050616,"GRPEL1",80273
"10025913002",-0.0632456398450976,-0.0166100889192719,-5.81942520274904,1.09677272918465e-08,2.33329669306111e-08,8.79522513830153,"CSMD3",114788
"10025914208",-0.063248717906983,-0.0376507474984582,-13.148467473303,7.94972708757915e-34,6.86865956860513e-33,65.9406634975767,"",201181
"10025911702",-0.0632498102860181,-0.117923867977516,-5.21700763880337,2.736901421164e-07,5.33732829041526e-07,5.67710104614134,"RPE",6120
"10025908970",-0.0632764483344052,-0.0181564866220557,-3.50000031956423,0.00050978509207972,0.00079141525880344,-1.49887918766323,"CCL8",6355
"10025909506",-0.0632913936427779,-0.103515804764454,-4.98276541013111,8.8378066791067e-07,1.66707034324573e-06,4.54630720478512,"C4orf21",55345
"10023819468",-0.0632964915188782,-0.105251673701328,-4.39285849501518,1.38489648143857e-05,2.41032224910865e-05,1.90742032686442,"DEFA6",1671
"10023817183",-0.0633971906300904,-0.0179322223197002,-7.43013482554971,5.19271430103723e-13,1.39380837589642e-12,18.5312643980371,"FUT1",2523
"10025909983",-0.063406491977481,-0.0527223104094218,-12.1159093153782,1.41094207287657e-29,9.29952135424927e-29,56.2319190430805,"HTRA2",27429
"10025922376",-0.063408825850263,0.0164001613732334,-8.43912217953,4.02602492606864e-16,1.2760151608365e-15,25.5779239664176,"",399821
"10025932269",-0.0634129311135361,-0.0377674098766595,-7.69107471644522,8.68963731743298e-14,2.42978114961415e-13,20.287623663608,"",153811
"10025907674",-0.0634145838928704,-0.0468790808591006,-10.1680889826152,4.45794419759956e-22,1.91184312106449e-21,39.1227217677739,"POLR3E",55718
